"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0,1.35834650909381,0.963,0.487,0,"En_Foot","HVAEP1-G022159"
0,1.3427528531155,0.755,0.186,0,"En_Foot","HVAEP1-G007142"
0,1.34250788891938,0.653,0.036,0,"En_Foot","HVAEP1-G023514"
0,1.34232282787001,0.746,0.19,0,"En_Foot","HVAEP1-G016332"
0,1.34095482997545,0.831,0.195,0,"En_Foot","HVAEP1-G014661"
0,1.34085119245542,0.948,0.425,0,"En_Foot","HVAEP1-G007978"
0,1.33813484534593,0.936,0.356,0,"En_Foot","HVAEP1-G005954"
0,1.31643645443866,0.527,0.05,0,"En_Foot","HVAEP1-G003966"
0,1.30307668508618,0.961,0.335,0,"En_Foot","HVAEP1-G007134"
0,1.30052765118251,0.736,0.13,0,"En_Foot","HVAEP1-G002498"
0,1.2962831345381,0.638,0.05,0,"En_Foot","HVAEP1-G024931"
0,1.28096493180318,0.905,0.277,0,"En_Foot","HVAEP1-G009552"
0,1.2779590337507,0.733,0.168,0,"En_Foot","HVAEP1-G018221"
0,1.2431073279731,0.563,0.056,0,"En_Foot","HVAEP1-G010925"
0,1.23954866308666,0.594,0.06,0,"En_Foot","HVAEP1-G012666"
0,1.23410820582893,0.783,0.19,0,"En_Foot","HVAEP1-G000647"
0,1.21786238633858,0.607,0.1,0,"En_Foot","HVAEP1-G014645"
0,1.21037319467558,0.702,0.193,0,"En_Foot","HVAEP1-G018081"
0,1.18545341612422,0.685,0.178,0,"En_Foot","HVAEP1-G017349"
0,1.17905212728535,0.795,0.195,0,"En_Foot","HVAEP1-G008611"
0,1.17387890591378,0.701,0.132,0,"En_Foot","HVAEP1-G000752"
0,1.16235052215967,0.8,0.221,0,"En_Foot","HVAEP1-G026019"
0,1.14811293150797,0.664,0.085,0,"En_Foot","HVAEP1-G012638"
0,1.14427972352562,0.639,0.115,0,"En_Foot","HVAEP1-G026275"
0,1.14127540870766,0.801,0.181,0,"En_Foot","HVAEP1-G006134"
0,1.11273856947586,0.728,0.203,0,"En_Foot","HVAEP1-G009293"
0,1.10929627454495,0.742,0.194,0,"En_Foot","HVAEP1-G019186"
0,1.10434007770181,0.755,0.178,0,"En_Foot","HVAEP1-G016918"
0,1.08828830628407,0.273,0.005,0,"En_Foot","HVAEP1-G017430"
0,1.07938124084118,0.525,0.002,0,"En_Foot","HVAEP1-G026191"
0,1.07147973510123,0.694,0.147,0,"En_Foot","HVAEP1-G011260"
0,1.06896236471624,0.814,0.208,0,"En_Foot","HVAEP1-G014559"
0,1.06303832766902,0.693,0.16,0,"En_Foot","HVAEP1-G000386"
0,1.05006167218077,0.601,0.097,0,"En_Foot","HVAEP1-G018942"
0,1.04472691334306,0.673,0.195,0,"En_Foot","HVAEP1-G004838"
0,1.03094134001085,0.746,0.203,0,"En_Foot","HVAEP1-G010968"
0,1.01685078806243,0.53,0.061,0,"En_Foot","HVAEP1-G023742"
0,1.01006069582462,0.71,0.155,0,"En_Foot","HVAEP1-G022608"
0,1.00043988573936,0.785,0.192,0,"En_Foot","HVAEP1-G022973"
9.89320262281747e-304,1.48268968995271,0.877,0.319,1.81273151657885e-299,"En_Foot","HVAEP1-G009438"
1.89341593478637e-293,1.1900643042735,0.959,0.481,3.46930601730906e-289,"En_Foot","HVAEP1-G007977"
2.33083553071905e-292,1.32223559651621,0.707,0.232,4.27078994293652e-288,"En_Foot","HVAEP1-G004371"
7.2342342395352e-286,1.47891326896178,0.996,0.721,1.32552873971003e-281,"En_Foot","HVAEP1-G006416"
8.13089952335046e-271,1.23503349987163,0.928,0.484,1.48982471966351e-266,"En_Foot","HVAEP1-G003775"
7.91631227680721e-266,1.28894325547325,0.692,0.209,1.45050589847939e-261,"En_Foot","HVAEP1-G002112"
4.3476909876534e-258,1.14884906160257,0.992,0.697,7.96627419667733e-254,"En_Foot","HVAEP1-G020871"
1.60766663951234e-257,1.18882912273754,0.806,0.284,2.94572758357847e-253,"En_Foot","HVAEP1-G019185"
8.54254943656674e-250,1.04619258232488,0.847,0.314,1.56525133326212e-245,"En_Foot","HVAEP1-G011697"
4.54364791549441e-248,1.2911059273874,0.997,0.827,8.32532607556041e-244,"En_Foot","HVAEP1-G021299"
2.24621723183101e-243,1.12540832324788,0.861,0.427,4.11574383388396e-239,"En_Foot","HVAEP1-G019234"
8.66476609879121e-238,1.04698649508001,0.76,0.285,1.58764509228151e-233,"En_Foot","HVAEP1-G018540"
2.8296054862206e-236,1.34389236798321,0.877,0.427,5.18468613240201e-232,"En_Foot","HVAEP1-G015766"
3.26916371058762e-226,1.02453811884229,0.938,0.546,5.99008866690969e-222,"En_Foot","HVAEP1-G010311"
3.87444350578363e-221,1.15149693645569,0.992,0.764,7.09914283564735e-217,"En_Foot","HVAEP1-G013863"
2.07785597411747e-219,1.08681600059072,0.999,0.838,3.80725550137544e-215,"En_Foot","HVAEP1-G017800"
2.44064081247687e-218,1.57819052063717,0.552,0.16,4.47198616070137e-214,"En_Foot","HVAEP1-G009439"
2.01157376454344e-212,1.00011260502547,0.919,0.471,3.68580660877295e-208,"En_Foot","HVAEP1-G007807"
3.03779293066481e-185,1.02570032488905,0.862,0.436,5.56614798685713e-181,"En_Foot","HVAEP1-G017048"
0,3.02064403991253,0.283,0.023,0,"En_Head","HVAEP1-G026174"
0,2.75153980084289,0.999,0.305,0,"En_Head","HVAEP1-G023175"
0,2.55089850328255,0.997,0.584,0,"En_Head","HVAEP1-G006657"
0,2.52238172079917,0.99,0.375,0,"En_Head","HVAEP1-G001607"
0,2.44507172327684,0.99,0.324,0,"En_Head","HVAEP1-G022985"
0,2.42530907102374,0.985,0.434,0,"En_Head","HVAEP1-G009436"
0,2.36948633023669,0.998,0.456,0,"En_Head","HVAEP1-G027231"
0,2.35211002892727,0.387,0.04,0,"En_Head","HVAEP1-G027403"
0,2.34716074896634,0.998,0.418,0,"En_Head","HVAEP1-G019607"
0,2.32831949021946,0.971,0.408,0,"En_Head","HVAEP1-G009433"
0,2.26746229042486,0.997,0.521,0,"En_Head","HVAEP1-G001578"
0,2.26338800343179,1,0.468,0,"En_Head","HVAEP1-G023243"
0,2.21767844953545,0.989,0.328,0,"En_Head","HVAEP1-G007134"
0,2.16635517211521,1,0.534,0,"En_Head","HVAEP1-G011731"
0,2.16630358024159,0.611,0.178,0,"En_Head","HVAEP1-G009292"
0,2.15674444544616,0.953,0.249,0,"En_Head","HVAEP1-G013087"
0,2.11801102468536,1,0.706,0,"En_Head","HVAEP1-G009435"
0,2.02373264690359,0.997,0.537,0,"En_Head","HVAEP1-G006331"
0,1.98996863966119,0.845,0.142,0,"En_Head","HVAEP1-G020051"
0,1.98590327202444,0.864,0.15,0,"En_Head","HVAEP1-G023541"
0,1.96254539799415,0.794,0.119,0,"En_Head","HVAEP1-G019224"
0,1.95698729285978,0.987,0.303,0,"En_Head","HVAEP1-G011697"
0,1.94983025216351,1,0.592,0,"En_Head","HVAEP1-G024923"
0,1.90673976752383,0.983,0.279,0,"En_Head","HVAEP1-G008367"
0,1.87526482153803,0.987,0.393,0,"En_Head","HVAEP1-G007808"
0,1.87140056108795,0.855,0.119,0,"En_Head","HVAEP1-G025357"
0,1.86321843539433,0.392,0.036,0,"En_Head","HVAEP1-G023882"
0,1.82723379837029,0.96,0.356,0,"En_Head","HVAEP1-G007207"
0,1.79748822786622,0.975,0.257,0,"En_Head","HVAEP1-G019611"
0,1.797341023802,0.45,0.032,0,"En_Head","HVAEP1-G019995"
0,1.79273224047935,0.974,0.288,0,"En_Head","HVAEP1-G020294"
0,1.78642881212804,0.937,0.18,0,"En_Head","HVAEP1-G022973"
0,1.78503520443939,0.355,0.023,0,"En_Head","HVAEP1-G013209"
0,1.7659741523897,0.987,0.419,0,"En_Head","HVAEP1-G007978"
0,1.7585581200977,0.985,0.385,0,"En_Head","HVAEP1-G023860"
0,1.67450251089366,0.735,0.132,0,"En_Head","HVAEP1-G027637"
0,1.67091100849818,0.418,0.025,0,"En_Head","HVAEP1-G024863"
0,1.61136732982986,0.927,0.227,0,"En_Head","HVAEP1-G000761"
0,1.57822646744136,0.991,0.476,0,"En_Head","HVAEP1-G007977"
0,1.56889515076209,0.898,0.422,0,"En_Head","HVAEP1-G015766"
0,1.56252463200906,0.751,0.07,0,"En_Head","HVAEP1-G018688"
0,1.55881102549542,0.872,0.184,0,"En_Head","HVAEP1-G019186"
0,1.55818547600173,0.999,0.67,0,"En_Head","HVAEP1-G011727"
0,1.55241249002134,0.958,0.479,0,"En_Head","HVAEP1-G003775"
0,1.53433300536332,0.965,0.349,0,"En_Head","HVAEP1-G005954"
0,1.52116477257661,0.853,0.278,0,"En_Head","HVAEP1-G019185"
0,1.50037315477376,0.753,0.189,0,"En_Head","HVAEP1-G017301"
0,1.48816695554444,0.598,0.067,0,"En_Head","HVAEP1-G018114"
0,1.48262228841192,0.88,0.272,0,"En_Head","HVAEP1-G009552"
0,1.46092693089882,0.83,0.13,0,"En_Head","HVAEP1-G007424"
0,1.46012573599361,0.137,0.007,0,"En_Head","HVAEP1-G011290"
0,1.45647548647717,0.89,0.388,0,"En_Head","HVAEP1-G007594"
0,1.45272558548076,0.9,0.216,0,"En_Head","HVAEP1-G009288"
0,1.4506826808038,0.858,0.213,0,"En_Head","HVAEP1-G026019"
0,1.45032295957675,0.964,0.283,0,"En_Head","HVAEP1-G008374"
0,1.44585310844383,0.901,0.285,0,"En_Head","HVAEP1-G001235"
0,1.43911359000377,0.978,0.555,0,"En_Head","HVAEP1-G010998"
0,1.43505428180173,0.944,0.31,0,"En_Head","HVAEP1-G027303"
0,1.4341798575878,0.864,0.184,0,"En_Head","HVAEP1-G002116"
0,1.43170687576132,0.874,0.2,0,"En_Head","HVAEP1-G014559"
0,1.42919515961652,0.727,0.198,0,"En_Head","HVAEP1-G009293"
0,1.42234924940074,0.816,0.158,0,"En_Head","HVAEP1-G005823"
0,1.39650408963401,0.997,0.718,0,"En_Head","HVAEP1-G023161"
0,1.39267032136817,0.66,0.094,0,"En_Head","HVAEP1-G026784"
0,1.38888315980991,0.985,0.385,0,"En_Head","HVAEP1-G001637"
0,1.38400513276426,0.873,0.314,0,"En_Head","HVAEP1-G009438"
0,1.37481429932725,0.746,0.124,0,"En_Head","HVAEP1-G002498"
0,1.37478151689056,0.739,0.094,0,"En_Head","HVAEP1-G001533"
0,1.36980399007747,0.97,0.482,0,"En_Head","HVAEP1-G022159"
0,1.36650143558847,0.925,0.261,0,"En_Head","HVAEP1-G007950"
0,1.36119242936941,0.776,0.113,0,"En_Head","HVAEP1-G023353"
0,1.35921565724107,0.705,0.139,0,"En_Head","HVAEP1-G004155"
0,1.35228328165964,0.871,0.173,0,"En_Head","HVAEP1-G006134"
0,1.33505630578891,0.501,0.106,0,"En_Head","HVAEP1-G009290"
0,1.31854463214152,0.852,0.273,0,"En_Head","HVAEP1-G022234"
0,1.30777982543215,0.977,0.353,0,"En_Head","HVAEP1-G007132"
0,1.30751869951459,0.704,0.181,0,"En_Head","HVAEP1-G017760"
0,1.30508757323805,0.87,0.309,0,"En_Head","HVAEP1-G005335"
0,1.30495113242051,0.897,0.203,0,"En_Head","HVAEP1-G007952"
0,1.30237839115408,0.674,0.034,0,"En_Head","HVAEP1-G012675"
0,1.28895871420596,0.979,0.504,0,"En_Head","HVAEP1-G009346"
0,1.28509938387146,0.875,0.187,0,"En_Head","HVAEP1-G008611"
0,1.27955943621621,0.995,0.718,0,"En_Head","HVAEP1-G006416"
0,1.27504166858365,0.821,0.177,0,"En_Head","HVAEP1-G011729"
0,1.26854675445376,0.803,0.19,0,"En_Head","HVAEP1-G014661"
0,1.26729084916984,0.73,0.176,0,"En_Head","HVAEP1-G006689"
0,1.26278180352099,0.953,0.395,0,"En_Head","HVAEP1-G006793"
0,1.26010924547877,0.853,0.264,0,"En_Head","HVAEP1-G024201"
0,1.25060575903888,0.676,0.066,0,"En_Head","HVAEP1-G026501"
0,1.24521036568348,0.711,0.095,0,"En_Head","HVAEP1-G007531"
0,1.24400192417781,0.794,0.184,0,"En_Head","HVAEP1-G000647"
0,1.2242172937764,0.749,0.173,0,"En_Head","HVAEP1-G003883"
0,1.2099862240761,0.963,0.355,0,"En_Head","HVAEP1-G013547"
0,1.20312969538928,0.772,0.188,0,"En_Head","HVAEP1-G007249"
0,1.20252122922346,0.99,0.678,0,"En_Head","HVAEP1-G021685"
0,1.19566453380717,0.811,0.225,0,"En_Head","HVAEP1-G007705"
0,1.18596161021514,0.761,0.213,0,"En_Head","HVAEP1-G011695"
0,1.18412154293875,0.537,0.086,0,"En_Head","HVAEP1-G022756"
0,1.16042571529427,0.778,0.141,0,"En_Head","HVAEP1-G026248"
0,1.14570143954591,0.809,0.171,0,"En_Head","HVAEP1-G016918"
0,1.13327500037939,0.904,0.381,0,"En_Head","HVAEP1-G004160"
0,1.13107697454712,0.842,0.212,0,"En_Head","HVAEP1-G002119"
0,1.12775613951625,0.741,0.142,0,"En_Head","HVAEP1-G026211"
0,1.11955549949012,0.664,0.126,0,"En_Head","HVAEP1-G013173"
0,1.10971491903689,0.828,0.195,0,"En_Head","HVAEP1-G001974"
0,1.10899726329669,0.994,0.694,0,"En_Head","HVAEP1-G020871"
0,1.10442209978497,0.783,0.226,0,"En_Head","HVAEP1-G019162"
0,1.10353130593473,0.781,0.201,0,"En_Head","HVAEP1-G001280"
0,1.10265663386539,0.665,0.138,0,"En_Head","HVAEP1-G028338"
0,1.09445888646482,0.677,0.111,0,"En_Head","HVAEP1-G014376"
0,1.09177280845858,0.416,0.058,0,"En_Head","HVAEP1-G010925"
0,1.08828241526982,0.72,0.141,0,"En_Head","HVAEP1-G011260"
0,1.08152705106336,0.879,0.372,0,"En_Head","HVAEP1-G010043"
0,1.08098611325904,0.777,0.174,0,"En_Head","HVAEP1-G019438"
0,1.07563126604071,0.801,0.228,0,"En_Head","HVAEP1-G019536"
0,1.06994888810573,0.791,0.196,0,"En_Head","HVAEP1-G024951"
0,1.06723117210404,0.914,0.465,0,"En_Head","HVAEP1-G004718"
0,1.06541479090724,0.615,0.11,0,"En_Head","HVAEP1-G026456"
0,1.05226840276881,0.745,0.157,0,"En_Head","HVAEP1-G022259"
0,1.05209824880906,0.71,0.138,0,"En_Head","HVAEP1-G018163"
0,1.05025015373449,0.861,0.377,0,"En_Head","HVAEP1-G026986"
0,1.04668021971257,0.712,0.216,0,"En_Head","HVAEP1-G006074"
0,1.03371058266524,0.714,0.142,0,"En_Head","HVAEP1-G008294"
0,1.0308987755729,0.772,0.173,0,"En_Head","HVAEP1-G025892"
0,1.02874623416507,0.639,0.076,0,"En_Head","HVAEP1-G024399"
0,1.02728278520578,0.771,0.252,0,"En_Head","HVAEP1-G021021"
0,1.02000484244413,0.761,0.215,0,"En_Head","HVAEP1-G002662"
0,1.01660334734057,0.715,0.189,0,"En_Head","HVAEP1-G020889"
0,1.01472177241449,0.327,0.006,0,"En_Head","HVAEP1-G011553"
0,1.01350811891559,0.863,0.277,0,"En_Head","HVAEP1-G020801"
0,1.00519269982847,0.764,0.178,0,"En_Head","HVAEP1-G028679"
4.2728604592889e-296,1.19957602433648,1,0.942,7.82916221955505e-292,"En_Head","HVAEP1-G020694"
1.12303635561192e-286,1.13765501605504,0.942,0.55,2.05773951438772e-282,"En_Head","HVAEP1-G008331"
8.06380274176976e-265,1.19239554297332,0.813,0.379,1.47753057637447e-260,"En_Head","HVAEP1-G005620"
6.86042462104948e-259,1.04103005590749,0.875,0.483,1.2570356033149e-254,"En_Head","HVAEP1-G008896"
5.05694457408456e-250,1.32735087725333,0.695,0.28,9.26583954309513e-246,"En_Head","HVAEP1-G006641"
4.49080198926614e-235,1.10841349316553,0.734,0.314,8.22849648493236e-231,"En_Head","HVAEP1-G007009"
3.297478397273e-230,1.01608888552832,0.349,0.079,6.04196966732333e-226,"En_Head","HVAEP1-G026995"
5.20982964354725e-227,1.03055257883153,0.906,0.467,9.54597085587163e-223,"En_Head","HVAEP1-G007807"
9.51663858510167e-224,1.05847947012888,0.745,0.306,1.74373368794818e-219,"En_Head","HVAEP1-G016006"
2.34903892216778e-213,1.03146885161293,0.831,0.433,4.30414401708803e-209,"En_Head","HVAEP1-G017048"
7.94689717216794e-128,1.15267722349357,0.5,0.213,1.45610996885633e-123,"En_Head","HVAEP1-G002112"
0,4.87339461632648,0.992,0.206,0,"En_Tentacle","HVAEP1-G006693"
0,4.66565517170753,0.959,0.348,0,"En_Tentacle","HVAEP1-G020684"
0,4.41287854787609,0.857,0.031,0,"En_Tentacle","HVAEP1-G001808"
0,4.286678008332,0.867,0.204,0,"En_Tentacle","HVAEP1-G009293"
0,4.14807732909875,0.817,0.181,0,"En_Tentacle","HVAEP1-G009292"
0,3.93116454448667,0.753,0.019,0,"En_Tentacle","HVAEP1-G021697"
0,3.59032654649676,1,0.599,0,"En_Tentacle","HVAEP1-G024923"
0,3.29423292282815,0.988,0.638,0,"En_Tentacle","HVAEP1-G005167"
0,3.22035580564125,0.899,0.121,0,"En_Tentacle","HVAEP1-G018549"
0,3.18788087988439,0.96,0.197,0,"En_Tentacle","HVAEP1-G020291"
0,3.17357259958014,0.971,0.284,0,"En_Tentacle","HVAEP1-G020801"
0,3.11474761273428,1,0.385,0,"En_Tentacle","HVAEP1-G001607"
0,3.10105335962669,0.971,0.227,0,"En_Tentacle","HVAEP1-G020311"
0,3.0806712174714,0.732,0.108,0,"En_Tentacle","HVAEP1-G009290"
0,2.9934181779011,0.831,0.036,0,"En_Tentacle","HVAEP1-G019984"
0,2.94879457382741,0.903,0.011,0,"En_Tentacle","HVAEP1-G012637"
0,2.90965147357526,0.998,0.428,0,"En_Tentacle","HVAEP1-G019607"
0,2.89551007272034,0.929,0.262,0,"En_Tentacle","HVAEP1-G013087"
0,2.8799399960869,0.977,0.238,0,"En_Tentacle","HVAEP1-G000761"
0,2.86352316138359,0.98,0.272,0,"En_Tentacle","HVAEP1-G007587"
0,2.82141101466435,0.98,0.22,0,"En_Tentacle","HVAEP1-G002119"
0,2.77370015804005,0.831,0.073,0,"En_Tentacle","HVAEP1-G005481"
0,2.73980265939804,0.985,0.366,0,"En_Tentacle","HVAEP1-G007207"
0,2.5195125420652,0.79,0.003,0,"En_Tentacle","HVAEP1-G011535"
0,2.50005998604934,0.989,0.294,0,"En_Tentacle","HVAEP1-G008374"
0,2.48316115073901,0.986,0.335,0,"En_Tentacle","HVAEP1-G022985"
0,2.41572958184423,0.75,0.041,0,"En_Tentacle","HVAEP1-G024491"
0,2.37217461669809,0.807,0.038,0,"En_Tentacle","HVAEP1-G023514"
0,2.34502846767427,0.715,0.131,0,"En_Tentacle","HVAEP1-G010687"
0,2.33792035102138,0.472,0.059,0,"En_Tentacle","HVAEP1-G013831"
0,2.22684330792501,0.983,0.395,0,"En_Tentacle","HVAEP1-G023860"
0,2.18488927392737,0.98,0.319,0,"En_Tentacle","HVAEP1-G005629"
0,2.18254754140891,0.811,0.132,0,"En_Tentacle","HVAEP1-G023032"
0,2.15478488261312,0.903,0.229,0,"En_Tentacle","HVAEP1-G021972"
0,2.14295887614622,0.854,0.087,0,"En_Tentacle","HVAEP1-G023204"
0,2.13996445288277,0.966,0.269,0,"En_Tentacle","HVAEP1-G019611"
0,2.11390235096072,0.839,0.061,0,"En_Tentacle","HVAEP1-G010089"
0,2.11310957691868,0.848,0.194,0,"En_Tentacle","HVAEP1-G000647"
0,2.10613734012898,0.893,0.259,0,"En_Tentacle","HVAEP1-G005336"
0,2.10482788973123,0.998,0.477,0,"En_Tentacle","HVAEP1-G023243"
0,2.06125035704954,0.775,0.041,0,"En_Tentacle","HVAEP1-G009360"
0,2.03079945473714,0.946,0.193,0,"En_Tentacle","HVAEP1-G022973"
0,2.00238159677042,0.897,0.205,0,"En_Tentacle","HVAEP1-G001974"
0,2.00103275633428,0.887,0.143,0,"En_Tentacle","HVAEP1-G021853"
0,1.98934430347019,0.899,0.195,0,"En_Tentacle","HVAEP1-G002116"
0,1.97826822428011,0.778,0.111,0,"En_Tentacle","HVAEP1-G004474"
0,1.97609761294611,0.75,0.128,0,"En_Tentacle","HVAEP1-G003231"
0,1.9752066598105,0.79,0.099,0,"En_Tentacle","HVAEP1-G018104"
0,1.95884374976928,0.933,0.272,0,"En_Tentacle","HVAEP1-G007950"
0,1.9274843890159,0.821,0.11,0,"En_Tentacle","HVAEP1-G022061"
0,1.91668015978839,0.951,0.363,0,"En_Tentacle","HVAEP1-G024519"
0,1.88500079747006,0.834,0.134,0,"En_Tentacle","HVAEP1-G000752"
0,1.87210632849225,0.888,0.282,0,"En_Tentacle","HVAEP1-G022234"
0,1.86811570905421,0.989,0.363,0,"En_Tentacle","HVAEP1-G007132"
0,1.86518319234249,0.762,0.06,0,"En_Tentacle","HVAEP1-G012666"
0,1.83247039968422,0.857,0.163,0,"En_Tentacle","HVAEP1-G000795"
0,1.76755977164131,0.834,0.142,0,"En_Tentacle","HVAEP1-G007424"
0,1.75364955670289,0.811,0.193,0,"En_Tentacle","HVAEP1-G016332"
0,1.74762990375645,0.699,0.067,0,"En_Tentacle","HVAEP1-G023071"
0,1.74120399411443,0.615,0.042,0,"En_Tentacle","HVAEP1-G013828"
0,1.72826938590616,0.761,0.031,0,"En_Tentacle","HVAEP1-G009891"
0,1.71432861907575,0.827,0.272,0,"En_Tentacle","HVAEP1-G002052"
0,1.68709591373289,0.724,0.128,0,"En_Tentacle","HVAEP1-G005719"
0,1.68364346870565,0.845,0.181,0,"En_Tentacle","HVAEP1-G016918"
0,1.65977343231752,0.758,0.014,0,"En_Tentacle","HVAEP1-G014812"
0,1.65130118763158,0.538,0.077,0,"En_Tentacle","HVAEP1-G006139"
0,1.6439022367714,0.712,0.034,0,"En_Tentacle","HVAEP1-G019995"
0,1.63532658350762,0.673,0.032,0,"En_Tentacle","HVAEP1-G007273"
0,1.63358605743363,0.759,0.13,0,"En_Tentacle","HVAEP1-G009251"
0,1.62557102178576,0.537,0.031,0,"En_Tentacle","HVAEP1-G009959"
0,1.6105010942857,0.675,0.067,0,"En_Tentacle","HVAEP1-G016364"
0,1.58815076425798,0.762,0.182,0,"En_Tentacle","HVAEP1-G018932"
0,1.57888398128193,0.387,0.031,0,"En_Tentacle","HVAEP1-G009909"
0,1.5317095924158,0.64,0.055,0,"En_Tentacle","HVAEP1-G009355"
0,1.53047854755589,0.678,0.06,0,"En_Tentacle","HVAEP1-G027426"
0,1.51731155504941,0.727,0.14,0,"En_Tentacle","HVAEP1-G012636"
0,1.49249755580701,0.739,0.142,0,"En_Tentacle","HVAEP1-G021883"
0,1.4853894207109,0.647,0.087,0,"En_Tentacle","HVAEP1-G008047"
0,1.48038063315337,0.715,0.107,0,"En_Tentacle","HVAEP1-G003456"
0,1.46996167432363,0.979,0.318,0,"En_Tentacle","HVAEP1-G023175"
0,1.45853492492838,0.73,0.198,0,"En_Tentacle","HVAEP1-G004838"
0,1.45043291009007,0.758,0.169,0,"En_Tentacle","HVAEP1-G019765"
0,1.44657011968316,0.712,0.084,0,"En_Tentacle","HVAEP1-G027359"
0,1.44221181798053,0.669,0.085,0,"En_Tentacle","HVAEP1-G017398"
0,1.44151174929227,0.827,0.186,0,"En_Tentacle","HVAEP1-G006134"
0,1.43379215538532,0.669,0.121,0,"En_Tentacle","HVAEP1-G026700"
0,1.4114948658309,0.704,0.102,0,"En_Tentacle","HVAEP1-G022523"
0,1.39539390820154,0.581,0.109,0,"En_Tentacle","HVAEP1-G007531"
0,1.3814911454205,0.684,0.119,0,"En_Tentacle","HVAEP1-G021934"
0,1.3754134008455,0.489,0.077,0,"En_Tentacle","HVAEP1-G008572"
0,1.36274810687146,0.701,0.16,0,"En_Tentacle","HVAEP1-G028188"
0,1.33533689123092,0.629,0.135,0,"En_Tentacle","HVAEP1-G006453"
0,1.30542352504444,0.589,0.045,0,"En_Tentacle","HVAEP1-G024948"
0,1.26126007098354,0.498,0.036,0,"En_Tentacle","HVAEP1-G004067"
0,1.2505543048891,0.656,0.108,0,"En_Tentacle","HVAEP1-G011823"
0,1.24597974352183,0.58,0.051,0,"En_Tentacle","HVAEP1-G011908"
0,1.23562295562082,0.676,0.133,0,"En_Tentacle","HVAEP1-G010738"
0,1.22378718817214,0.695,0.154,0,"En_Tentacle","HVAEP1-G026211"
0,1.21707408895866,0.603,0.065,0,"En_Tentacle","HVAEP1-G015726"
0,1.20386053351441,0.603,0.002,0,"En_Tentacle","HVAEP1-G012238"
0,1.19067033390195,0.655,0.087,0,"En_Tentacle","HVAEP1-G011366"
0,1.17786288147489,0.621,0.123,0,"En_Tentacle","HVAEP1-G024239"
0,1.12027546809755,0.617,0.103,0,"En_Tentacle","HVAEP1-G015565"
0,1.11807785745972,0.595,0.053,0,"En_Tentacle","HVAEP1-G019780"
0,1.11049056877333,0.564,0.069,0,"En_Tentacle","HVAEP1-G019182"
0,1.10049128278896,0.581,0.045,0,"En_Tentacle","HVAEP1-G012218"
0,1.09198153803965,0.548,0.041,0,"En_Tentacle","HVAEP1-G003907"
0,1.08774132226685,0.61,0.084,0,"En_Tentacle","HVAEP1-G023421"
0,1.08711965755035,0.658,0.137,0,"En_Tentacle","HVAEP1-G020300"
0,1.07301891950901,0.607,0.124,0,"En_Tentacle","HVAEP1-G021525"
0,1.0687125433341,0.581,0.076,0,"En_Tentacle","HVAEP1-G019735"
0,1.05618427105615,0.41,0.04,0,"En_Tentacle","HVAEP1-G024305"
0,1.05107129912268,0.597,0.09,0,"En_Tentacle","HVAEP1-G003974"
0,1.03652564394819,0.502,0.05,0,"En_Tentacle","HVAEP1-G001722"
0,1.0050067960069,0.445,0.002,0,"En_Tentacle","HVAEP1-G021363"
1.6237327101078e-306,2.09632117861011,0.977,0.389,2.97516544473053e-302,"En_Tentacle","HVAEP1-G004160"
9.82213264335873e-302,1.38946471301854,0.732,0.209,1.79970936424262e-297,"En_Tentacle","HVAEP1-G012476"
6.56885207681994e-298,1.87187364339118,0.968,0.491,1.20361076603572e-293,"En_Tentacle","HVAEP1-G022159"
1.90914804468838e-292,1.57395652140083,0.738,0.208,3.49813196228253e-288,"En_Tentacle","HVAEP1-G008474"
6.73708954447447e-289,1.38843545634312,0.926,0.306,1.23443691723406e-284,"En_Tentacle","HVAEP1-G025498"
1.22468823169159e-286,1.88870722526985,0.998,0.465,2.2439962469285e-282,"En_Tentacle","HVAEP1-G027231"
2.62582204333802e-281,1.07994519713205,0.647,0.149,4.81129373000825e-277,"En_Tentacle","HVAEP1-G023268"
4.82581516731849e-278,1.19613081875399,0.707,0.199,8.84234113107767e-274,"En_Tentacle","HVAEP1-G005183"
1.00341317936493e-276,1.69601459009217,0.965,0.487,1.83855396855036e-272,"En_Tentacle","HVAEP1-G003775"
4.72075678677112e-276,1.13002598931207,0.718,0.185,8.64984266040072e-272,"En_Tentacle","HVAEP1-G025892"
1.95424639758077e-274,1.50851605120532,0.752,0.198,3.58076567428724e-270,"En_Tentacle","HVAEP1-G019186"
4.56761828030677e-274,1.07184262845857,0.724,0.173,8.36924697500609e-270,"En_Tentacle","HVAEP1-G018221"
3.55372222709411e-273,1.49706121385954,0.827,0.304,6.51148523670455e-269,"En_Tentacle","HVAEP1-G003561"
7.11835290438838e-273,1.2027873081491,0.675,0.163,1.30429580267108e-268,"En_Tentacle","HVAEP1-G023516"
3.62133193254121e-270,1.6584862173653,0.992,0.7,6.63536649999525e-266,"En_Tentacle","HVAEP1-G020871"
8.76764163228111e-268,1.09177448169922,0.805,0.213,1.60649497628287e-263,"En_Tentacle","HVAEP1-G014559"
7.07291786898172e-261,1.07197644251889,0.627,0.159,1.29597074113352e-256,"En_Tentacle","HVAEP1-G006846"
4.28496954358258e-260,1.33839995881085,0.863,0.281,7.85134969470637e-256,"En_Tentacle","HVAEP1-G027646"
